TIME_PERIOD,REF_AREA,BREAKDOWN_GROUP,SEX,AGE,REF_SECTOR,INTENSITY,UNIT_MEASURE,STAT_UNIT,DECIMALS,EDUCATION_LEV,VALUE,VAL_0,VAL_1
2018,US,CNT_AGE_SEX_EDL ,F,Y30T34,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y30T34,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y30T34,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y30T34,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y30T34,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y30T34,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y30T34,INST_T,_T,PN,TEACH,0,ISCED11_5T8,,K,Includes ISCED 4
2018,US,CNT_AGE_SEX_EDL ,F,Y30T34,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_01,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_02,90121.22182576293,,
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_1,217615.1931420723,,
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_2,80849.45982385027,,
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_3,69149.42619773964,,
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_34,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_35,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_5T8,,K,Includes ISCED 4
2018,US,CNT_AGE_SEX_EDL ,F,Y35T39,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_01,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_02,79128.02031636599,,
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_1,207385.95805875192,,
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_2,83619.25757314506,,
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_3,66153.12590293458,,
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_34,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_35,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_5T8,,K,Includes ISCED 4
2018,US,CNT_AGE_SEX_EDL ,F,Y40T44,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_01,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_02,71029.63978931014,,
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_1,202253.3693484442,,
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_2,74629.95075658066,,
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_3,67942.84536626298,,
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_34,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_35,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_5T8,,K,Includes ISCED 4
2018,US,CNT_AGE_SEX_EDL ,F,Y45T49,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_01,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_02,67580.65853966048,,
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_1,172795.10634512786,,
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_2,63882.12875123639,,
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_3,55775.5398785003,,
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_34,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_35,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_5T8,,K,Includes ISCED 4
2018,US,CNT_AGE_SEX_EDL ,F,Y50T54,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_01,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_02,61835.223258393016,,
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_1,156199.5768632159,,
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_2,57966.43827093232,,
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_3,52822.61154180599,,
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_34,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_35,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_5T8,,K,Includes ISCED 4
2018,US,CNT_AGE_SEX_EDL ,F,Y55T59,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_01,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_02,38534.21681530209,,
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_1,91232.80561903896,,
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_2,37119.934337647726,,
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_3,35416.797486522046,,
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_34,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_35,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_5T8,,K,Includes ISCED 4
2018,US,CNT_AGE_SEX_EDL ,F,Y60T64,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_01,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_02,18557.06555563129,,
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_1,27626.972355274876,,
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_2,12366.947462565051,,
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_3,15092.603697499786,,
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_34,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_35,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_5T8,,K,Includes ISCED 4
2018,US,CNT_AGE_SEX_EDL ,F,Y_GE65,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_01,,O,
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_02,17918.43408947437,,
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_1,61626.41924946655,,
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_2,23457.596514346245,,
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_3,13232.819750643692,,
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_34,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_35,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_5T8,,K,Includes ISCED 4
2018,US,CNT_AGE_SEX_EDL ,F,Y_LT25,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_01,,O,
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_02,606749.6737730332,,
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_1,1526333.3949158976,,
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_2,588729.2534318737,,
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_3,491411.6243775062,,
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_34,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_35,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_5T8,785605,W,Includes all ages and ISCED 4
2018,US,CNT_AGE_SEX_EDL ,F,_T,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_01,,O,
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_02,0,,
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_1,0,,
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_2,0,,
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_3,0,,
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_34,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_35,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_5T8,785605,W,Includes all ages and ISCED 4
2018,US,CNT_AGE_SEX_EDL ,F,_U,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_01,,O,
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_02,5436.099178067646,,
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_1,27780.838355642973,,
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_2,33694.869747539014,,
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_3,35295.777746332635,,
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_34,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_35,,K,Included in all programmes
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_4,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_44,,M,
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_45,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_5,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_54T84,,M,
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_55T85,,M,
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_5T8,,K,Includes ISCED 4
2018,US,CNT_AGE_SEX_EDL ,M,Y25T29,INST_T,_T,PN,TEACH,0,ISCED11_6T8,,K,Included in ISCED 5T8
2018,US,CNT_AGE_SEX_EDL ,M,Y30T34,INST_T,_T,PN,TEACH,0,ISCED11_0,,O,
